scenario_id,Компонент,Наименование партии,"Массовая доля, %",% масс. (Mo),CAS,COC (°C),SMILES для наиболее вероятной (средней) молекулы сульфокислоты,"Активный Азот / Кислород, % масс. (N или O)",Анилиновая точка,Атомное отношение P:Zn,Группа по API,Деаэрация | ASTM D3427,Деэм.вода | ASTM D1401,Деэм.время | ASTM D1401,Деэм.масло | ASTM D1401,Деэм.эмульсия | ASTM D1401,"Динамическая вязкость CCS -15°C, ASTM D5293","Динамическая вязкость CCS -20°C, ASTM D5293","Динамическая вязкость CCS -25°C, ASTM D5293","Динамическая вязкость CCS -30°C, ASTM D5293","Динамическая вязкость CCS -35°C, ASTM D5293","Дипольный момент, Д",Длина углеродной цепи,"Индекс вязкости, ГОСТ 25371",Индекс полидисперсности,"Индекс стабильности, %","Испаряемость по NOACK, ASTM D5800",Категория,Кинематическая вязкость,"Кинематическая вязкость, при -30⁰С | ASTM D445","Кинематическая вязкость, при 100°C, ASTM D445","Кинематическая вязкость, при 40°C, ASTM D445","Кислотное число, ГОСТ 11362",Класс полиамина,Класс субстрата,"Масса гидрофобного хвоста, г/моль",Массовая доля кальция | ASTM D6481,"Массовая доля кальция, ASTM D6481",Массовая доля серы | ASTM D6481,"Массовая доля серы, ASTM D6481","Массовая доля сульфатной золы, ГОСТ 12417",Массовая доля фосфора | ASTM D6481,"Массовая доля фосфора, ASTM D6481",Массовая доля цинка | ASTM D6481,"Массовая доля цинка, ASTM D6481",Модификация,Номер CAS,Номер CAS / SMILES,Общее содержание азота | ASTM D3228,Определение содержания воды методом Карла Фишера | ASTM D 6304,Отношение S:Mo,Отношение Мыло/Основание,"Плотность при 15°С, ASTM D4052","Плотность при 20°С, ASTM D4052",Последовательность 1 | ASTM D892,Последовательность 2 | ASTM D892,Последовательность 3 | ASTM D892,"Потенциал ионизации,эВ",Происхождение,Разветвленность радикала / радикалов,"Размер мицелл, нм","Содержание MgCO3, CaCO3, % масс.",Содержание Азота,Содержание Бора,Содержание ароматики,"Содержание воды, % масс.","Содержание других элементов (например, бора)",Содержание масла,"Содержание масла, % масс.","Содержание металла (Ca/Mg), % масс.","Содержание мыла, % масс.",Содержание насыщ. у/в,Содержание полимера,"Содержание серы, % масс.","Содержание серы, мг/кг",Соотношение мономеров (EO:PO),Средневесовая масса,Степень полисульфидности,"Стерический фактор, Å3",Структура УВ-радикала,"Температура застывания, ГОСТ 20287, метод Б","Температура плавления, °C",Температура проведения теста | -,"Температура разложения, °C",Тип АО,Тип лиганда,Тип полимера,Тип спиртового радикала,Тип сукцинимида,"Химический потенциал, Дж/моль",Цвет | ASTM D1500,Цвет Сейболт | -,"Щелочное число, ASTM D2896","Щелочное число, ГОСТ 11362","Энергия ВЗМО, эВ","Энергия НСМО, эВ","Энергия диссоциации связи Х-Н, ккал/моль"
train_129,Соединение_молибдена_1,COMP-2023-0003-M,25.872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_130,Антиоксидант_1,01028.23,67.309,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,
train_130,Антиоксидант_10,4793.19,67.309,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.67,,,,,,,0.253,,,8.64,,0.432,,0.0278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.53,5.26,,,
train_130,Антиоксидант_3,с ЦП 28.02.2024г,30.536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_130,Антипенная_присадка_1,12 от 13.05.2024,3.991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_130,Базовое_масло_1,01509.24,89.213,,,,,,,,,,,,,,517,863,1407,2461,4719,,,110,,,,,,,4.5,22.76,,,,,,,,,,,,,,,,,,,,,843.6,840.2,,,,,,,,,,,,,,,,,,,,,,,,,,,-28,,,,,,,,,,,,,,,,
train_130,Базовое_масло_1,01509.24,69.294,,,,,,,,,,,,,,517,863,1407,2461,4719,,,110,,,,,,,4.5,22.76,,,,,,,,,,,,,,,,,,,,,843.6,840.2,,,,,,,,,,,,,,,,,,,,,,,,,,,-28,,,,,,,,,,,,,,,,
train_130,Базовое_масло_14,01500.24,84.281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_130,Базовое_масло_3,01508.24,11.036,,,,,,,,,,,,,,386,642,1046,1765,3204,,,126,,,,,,,4.49,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-20,,,,,,,,,,,,,,,,
train_130,Базовое_масло_5,0767.24,8.08,,,,,,,,,,,,,,2344,4083,7514,14665,,,,116,,,3.1,,,,8.35,57.8,,,,,,0.00021,,0.00038,,,0.00002,,0.00002,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,-22,,,,,,,,,,,,,,,,
train_130,Депрессорная_присадка_1,0800.24,26.931,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_130,Детергент_1,из ЦП 21.03,42.666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_130,Детергент_5,02138.23,93.926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_130,Детергент_6,01066.23,63.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.6,,,,,,,10.13,,3.154,,,0.0006,,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.1,,,,
train_130,Дисперсант_2,01025.23,74.243,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.9,,,,,,,0.0009,,0.0027,,,0.0007,,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.5,,,,
train_130,Дисперсант_3,01030.23,50.431,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.1,,,,,,,0.002,,0.048,,,0.002,,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,
train_130,Загуститель_1,01076.24 10% в HVI-4,38.465,,,,,,,,,,,,,,,,,,,,,,,,,,,,445.5,,,,,,,,,,,,,,,,,,,,,,844.7,841.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_130,Противоизносная_присадка_2,01026.23,12.766,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.75,,,,,,,0.024,,16.58,,,8.13,,9.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_131,Антиоксидант_1,01028.23,17.074,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,
train_131,Антиоксидант_3,01029/23,14.828,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.1,,,,
train_131,Антипенная_присадка_1,из ЦП 19.09.23,3.991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_131,Базовое_масло_1,03004.23,89.598,,,,,,,,,,40,5,40,0,518,800,1321,2309,,,,112,,,14,,,,4.46,22.26,,,,,,0.0003,,0.0002,,,0.0001,,0.0001,,,,,,,,,,0,0,50,,,,,,,,,,,,,,,,,,,,,,,,-24,,,,,,,,,,,,,,,,
train_131,Базовое_масло_14,из ЦП 19.09.23г,84.281,,,,,,,,,,,,,,13,25,50,100,200,,,,,,90,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_131,Базовое_масло_2,02360.23,26.64,,,,,,,,,,40,5,40,0,1169,2205,4520,9777,,,,98,,,14,,,,5.36,32.22,,,,,,0.000021,,0.032,,,0.00003,,0.00004,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,-16,,,,,,,,,,,,,,,,
train_131,Базовое_масло_2,02360.23,21.4,,,,,,,,,,40,5,40,0,1169,2205,4520,9777,,,,98,,,14,,,,5.36,32.22,,,,,,0.000021,,0.032,,,0.00003,,0.00004,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,-16,,,,,,,,,,,,,,,,
train_131,Базовое_масло_3,02868.23 200л,11.036,,,,,,,,,,,,,,,,938,1586,2875,,,127,,,,,,,4.47,20.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-21,,,,,,,,,,,,,,,,
train_131,Базовое_масло_5,02724.23,70.369,,,,,,,,,,39,5,41,0,2192,3849,7087,14001,,,,117,,,2.8,,,,8.3,56.73,,,,,,0.0002,,0.0007,,,0.00003,,0.0001,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,-19,,,,,,,,,,,,,,,,
train_131,Депрессорная_присадка_1,200л,26.931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_131,Детергент_1,из 328 р-р 01295.23,38.465,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,,,,,,,16.29,,,,,0.0006,,0.0007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407,,,,
train_131,Детергент_2,01297.23,80.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.47,,,,,,,6.48,,,,,0.0004,,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171,,,,
train_131,Дисперсант_1,03067.22,33.644,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.7,,,,,,,0.002,,,,,0.002,,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.9,,,,
train_131,Загуститель_1,0488.23,93.926,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_131,Противоизносная_присадка_1,01296.23,26.586,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.16,,,,,,,0.02,,,,,8.4,,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_132,Антиоксидант_1,01028.23,0.422,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,
train_132,Антиоксидант_2,01623.24,23.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.8,,,,
train_132,Антипенная_присадка_1,12 от 13.05.2024,3.991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_132,Базовое_масло_1,0766.24,65.877,,,,,,,,,,,,,,535,842,1398,2472,,,,113,,,13.3,,,,4.56,22.94,,,,,,0.0002,,0.00007,,,0.00002,,0.00004,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,-26,,,,,,,,,,,,,,,,
train_132,Базовое_масло_1,0766.24,80.393,,,,,,,,,,,,,,535,842,1398,2472,,,,113,,,13.3,,,,4.56,22.94,,,,,,0.0002,,0.00007,,,0.00002,,0.00004,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,-26,,,,,,,,,,,,,,,,
train_132,Базовое_масло_14,Р-10 от 13.05.2024,84.281,,,,,,,,,,,,,,,4,2,4,,,,,,,,,,,1.02,5.01,,,,,,,,,,,,,,,,,,,,,801.4,798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_132,Базовое_масло_3,01278.24,46.734,,,,,,,,,,,,,,,,,1708,,,,,,,,,,,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_132,Базовое_масло_9,0768.24,59.943,,,,,,,,,2.5,,,,,1325,2226,3936,7364,,,,117,,,,,,,6.55,40.37,,,,,,0.00068,,0.00106,,,0.00015,,0.00018,,,,,,,,801.3,797.7,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,-25,,50,,,,,,,,,,,,,,
train_132,Депрессорная_присадка_1,0800.24,17.074,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_132,Детергент_10,0688.25,41.872,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.07,,,,,,,6.301,,0.519,,,,,,,,,,31591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.2,163.6,,,
train_132,Детергент_5,02138.23,67.309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_132,Детергент_8,01,30.536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_132,Дисперсант_2,01025.23,65.686,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.9,,,,,,,0.0009,,0.0027,,,0.0007,,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.5,,,,
train_132,Дисперсант_3,01030.23,31.092,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.1,,,,,,,0.002,,0.048,,,0.002,,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,
train_132,Загуститель_1,01076.24 10% в HVI-4,21.552,,,,,,,,,,,,,,,,,,,,,,,,,,,,445.5,,,,,,,,,,,,,,,,,,,,,,844.7,841.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_132,Противоизносная_присадка_1,0812.24,66.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_132,Противоизносная_присадка_2,01026.23,25.852,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.75,,,,,,,0.024,,16.58,,,8.13,,9.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_132,Соединение_молибдена_1,COMP-2023-0003-M,49.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_133,Антиоксидант_1,01028.23,31.092,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,
train_133,Антиоксидант_3,с ЦП 28.02.2024г,47.451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_133,Антипенная_присадка_1,12 от 13.05.2024,3.991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_133,Базовое_масло_1,0766.24,65.877,,,,,,,,,,,,,,535,842,1398,2472,,,,113,,,13.3,,,,4.56,22.94,,,,,,0.0002,,0.00007,,,0.00002,,0.00004,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,-26,,,,,,,,,,,,,,,,
train_133,Базовое_масло_1,0766.24,74.695,,,,,,,,,,,,,,535,842,1398,2472,,,,113,,,13.3,,,,4.56,22.94,,,,,,0.0002,,0.00007,,,0.00002,,0.00004,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,-26,,,,,,,,,,,,,,,,
train_133,Базовое_масло_14,Р-10 от 13.05.2024,84.281,,,,,,,,,,,,,,,4,2,4,,,,,,,,,,,1.02,5.01,,,,,,,,,,,,,,,,,,,,,801.4,798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_133,Базовое_масло_3,01278.24,46.734,,,,,,,,,,,,,,,,,1708,,,,,,,,,,,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_133,Базовое_масло_9,0768.24,59.943,,,,,,,,,2.5,,,,,1325,2226,3936,7364,,,,117,,,,,,,6.55,40.37,,,,,,0.00068,,0.00106,,,0.00015,,0.00018,,,,,,,,801.3,797.7,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,-25,,50,,,,,,,,,,,,,,
train_133,Депрессорная_присадка_1,0800.24,17.074,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_133,Детергент_3,01714.24,0.295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.3,,,,
train_133,Детергент_5,02138.23,0.422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_133,Детергент_8,01,0.295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_133,Дисперсант_2,01025.23,23.618,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.9,,,,,,,0.0009,,0.0027,,,0.0007,,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.5,,,,
train_133,Дисперсант_3,01030.23,31.092,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.1,,,,,,,0.002,,0.048,,,0.002,,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,
train_133,Загуститель_1,01076.24 10% в HVI-4,21.552,,,,,,,,,,,,,,,,,,,,,,,,,,,,445.5,,,,,,,,,,,,,,,,,,,,,,844.7,841.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_133,Противоизносная_присадка_1,0812.24,81.319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_133,Соединение_молибдена_1,COMP-2023-0003-M,53.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_134,Антиоксидант_1,01028.23,47.451,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,
train_134,Антиоксидант_2,01623.24,23.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.8,,,,
train_134,Антиоксидант_3,с ЦП 28.02.2024г,66.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_134,Антипенная_присадка_1,12 от 13.05.2024,3.991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_134,Базовое_масло_1,0766.24,55.822,,,,,,,,,,,,,,535,842,1398,2472,,,,113,,,13.3,,,,4.56,22.94,,,,,,0.0002,,0.00007,,,0.00002,,0.00004,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,-26,,,,,,,,,,,,,,,,
train_134,Базовое_масло_1,0766.24,37.437,,,,,,,,,,,,,,535,842,1398,2472,,,,113,,,13.3,,,,4.56,22.94,,,,,,0.0002,,0.00007,,,0.00002,,0.00004,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,-26,,,,,,,,,,,,,,,,
train_134,Базовое_масло_14,Р-10 от 13.05.2024,84.281,,,,,,,,,,,,,,,4,2,4,,,,,,,,,,,1.02,5.01,,,,,,,,,,,,,,,,,,,,,801.4,798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_134,Базовое_масло_3,01278.24,46.734,,,,,,,,,,,,,,,,,1708,,,,,,,,,,,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_134,Базовое_масло_9,0768.24,59.943,,,,,,,,,2.5,,,,,1325,2226,3936,7364,,,,117,,,,,,,6.55,40.37,,,,,,0.00068,,0.00106,,,0.00015,,0.00018,,,,,,,,801.3,797.7,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,-25,,50,,,,,,,,,,,,,,
train_134,Депрессорная_присадка_1,0800.24,17.074,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_134,Детергент_3,01714.24,41.872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.3,,,,
train_134,Детергент_5,02138.23,67.309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_134,Детергент_8,01,30.536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_134,Дисперсант_2,01025.23,65.686,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.9,,,,,,,0.0009,,0.0027,,,0.0007,,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.5,,,,
train_134,Дисперсант_3,01030.23,31.092,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.1,,,,,,,0.002,,0.048,,,0.002,,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,
train_134,Загуститель_1,01076.24 10% в HVI-4,21.552,,,,,,,,,,,,,,,,,,,,,,,,,,,,445.5,,,,,,,,,,,,,,,,,,,,,,844.7,841.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_134,Противоизносная_присадка_1,0812.24,66.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_134,Противоизносная_присадка_1,0812.24,25.852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_134,Противоизносная_присадка_2,01026.23,66.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.75,,,,,,,0.024,,16.58,,,8.13,,9.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_134,Соединение_молибдена_1,COMP-2023-0003-M,49.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_135,Антиоксидант_1,01028.23,0.295,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,
train_135,Антиоксидант_2,01623.24,23.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.8,,,,
train_135,Антиоксидант_3,с ЦП 28.02.2024г,66.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_135,Антипенная_присадка_1,12 от 13.05.2024,3.991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_135,Базовое_масло_1,0766.24,65.877,,,,,,,,,,,,,,535,842,1398,2472,,,,113,,,13.3,,,,4.56,22.94,,,,,,0.0002,,0.00007,,,0.00002,,0.00004,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,-26,,,,,,,,,,,,,,,,
train_135,Базовое_масло_1,0766.24,60.355,,,,,,,,,,,,,,535,842,1398,2472,,,,113,,,13.3,,,,4.56,22.94,,,,,,0.0002,,0.00007,,,0.00002,,0.00004,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,-26,,,,,,,,,,,,,,,,
train_135,Базовое_масло_14,Р-10 от 13.05.2024,84.281,,,,,,,,,,,,,,,4,2,4,,,,,,,,,,,1.02,5.01,,,,,,,,,,,,,,,,,,,,,801.4,798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
